id,Product_code,UPC_code,Manufacturer,Model,Product_name,shortDescription,longDescription,additionalImageURLs,Product_type_code,Image_URL,Thumbnail,Color,Selling_Price,Regular_Price,Primary_Category_ID,Sales_rank_short,Sales_rank_medium,Sales_rank_long,Bestseller_rank,OnSale,TopRated,AvailableInStore,FreeShipping,AverageReviewRating,ReviewCount,created_at,updated_at,cat1,cat2,cat3,cat4,cat5
164,5936114,8.41E+11,Catalyst,50679BBR,Catalyst - Case for Apple AirPods - Slate Gray,Waterproof for up to 3.3 feet; drop and shock protection; meets or exceeds MIL-STD 810G standard; made from premium silicone; protects against dirt and scratches; detachable carabiner; access to Lightning port,"Guard your earbuds against moisture and impact damage with this Catalyst water-resistant AirPods case. Made to meet IP67 specifications, this flexible cover stays totally sealed in up to 3.3 feet of water, protecting your earphones from moisture damage. A cutout at the bottom of this Catalyst water-resistant AirPods case lets you plug your lightning cable into your AirPods holder.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936114_s.gif,Slate Gray,24.99,24.99,63,929,762,983,930,0,1,1,0,4.7,1913,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,Headphone Cases,
165,5936119,8.41E+11,Catalyst,49243BCW,Catalyst - Case for Apple AirPods - Frost White,Waterproof for up to 3.3 feet; drop and shock protection; meets or exceeds MIL-STD 810G standard; made from premium silicone; protects against dirt and scratches; detachable carabiner; access to Lightning port,"Protect your wireless earbuds with this handy Catalyst water-resistant AirPods case. Drop resistant to one meter, this flexible silicone cover helps prevent impact damage and keeps your AirPods ready to use at any time. A carefully placed opening at the bottom of this Catalyst water-resistant AirPods case allows easy access to your holder&#8217;s lightning port.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936119_s.gif,Frost White,24.99,24.99,63,6381,5703,8535,7750,0,1,1,0,4.7,1913,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,Headphone Cases,
166,5936121,8.41E+11,Catalyst,50698BBR,Catalyst - Case for Apple AirPods - Deep Plum,Waterproof for up to 3.3 feet; drop and shock protection; meets or exceeds MIL-STD 810G standard; made from premium silicone; protects against dirt and scratches; detachable carabiner; access to Lightning port,"Keep your earbuds in top condition with this Catalyst water-resistant AirPods case. Flexible and easy to slip onto your AirPods holder, this cover helps prevent impact damage and has a cutout in the bottom for your holder&#8217;s lightning cable. This Catalyst water-resistant AirPods case comes with a detachable carabiner, which clips easily onto your backpack or belt.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936121_s.gif,Deep Plum,24.99,24.99,63,16478,7138,3199,3763,0,1,1,0,4.7,1913,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,Headphone Cases,
167,5936122,8.41E+11,Catalyst,49244BCW,Catalyst - Case for Apple AirPods - Glow in the Dark,Waterproof for up to 3.3 feet; drop and shock protection; meets or exceeds MIL-STD 810G standard; made from premium silicone; protects against dirt and scratches; detachable carabiner; access to Lightning port,"Store and protect your earbuds with this appealing Catalyst water-resistant AirPods case. Easy to install, this flexible cover helps prevent everyday wear and tear and safeguards your earphones against impact damage. Use the detachable carabiner at the base of this Catalyst water-resistant AirPods case to keep your cover within easy reach at home or on the road.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5936/5936122_s.gif,Glow in the Dark,29.99,29.99,63,6615,7067,11782,10148,0,1,1,0,4.7,1913,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,Headphone Cases,
168,5973325,8.17E+11,ReTrak,ETESBTAUXB,ReTrak - Bluetooth? Auxiliary to 3.5mm Adapter - Black,"Build-in clip; integrated microphone for hands-free calling; volume, track and call controls; lightweight and portable design; up to five-hour in-use battery life; includes retractable micro USB cable","Connect your favorite wired headphones via Bluetooth with this ReTrak Bluetooth adapter. Its auxiliary to 3.5mm interface provides universal compatibility with standard headphones, and its track and volume controls let you operate your smartphone playlist remotely. This ReTrak Bluetooth adapter has a retractable cord for easy storage, and its rear clip attaches securely to clothing.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973325_s.gif,Black,5.49,14.99,63,NULL,NULL,23402,25102,1,0,1,0,3.9,129,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,,
169,5973337,8.17E+11,ReTrak,ETPRAUDTW,ReTrak - ReTrack Remixd True Wireless In-Ear Headphones - Black,Water-resistant design; sweat-resistant; next/previous track control; include carrying case and USB charging cable; in-line microphone; Bluetooth 4.0 interface; stereo output mode; rechargeable battery (runs up to 5 hours),"Listen to your favorite songs with these ReTrak Remixd wireless earbuds. The Securelock Fit feature keeps them in your ears, so you don't miss a beat, and the built-in microphone lets your make hands-free calls. These ReTrak Remixd wireless earbuds come with a carrying case for easy transport and a convenient charging cable.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337_r.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337_rb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337_rd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337ld.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337_ra.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5973/5973337_r.gif,Black,79.99,79.99,63,NULL,40316,42942,43163,0,0,1,1,4.2,5,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,
170,5975310,92298943541,eKids,FR-B50.FXV9M,eKids - Frozen II Wireless Headphones - Blue,Microphone; foldable design; Bluetooth connectivity; 3.5mm connector; stereo output mode; rechargeable battery (runs up to 18 hours),Invite your child into the realm of Disney toons with these Frozen headphones. The isolating technology lets your child listen or play games with less background noise interruption without turning audio up to dangerous levels. These Frozen headphones fit little ears and ensure parents don't have to hear every replay of Let It Go.,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5975/5975310_s.gif,Blue,29.99,29.99,63,3720,3675,4495,4313,0,1,1,0,4.6,438,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,
171,5979619,7.41E+11,HyperX,HXS-HSCC1,"HyperX - Cloud Carrying Case for HyperX Cloud, CloudX, Cloud II Headsets - Black","Designed for HyperX Cloud, CloudX, Cloud II headsets; durable hard-shell case; soft inner lining; nylon strap; zipper closure","Store your gear in this Kingston HyperX Cloud carrying case. The hard outer shell prevents damage to your headphones, and the soft inner lining cushions your gear. This Kingston HyperX Cloud carrying case lets you store or transport your Cloud Core, Cloud, Cloud II or Cloud X headphones safely and easily.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5979/5979619_s.gif,Black,14.99,14.99,63,20125,17818,21855,21167,0,0,1,0,4.4,12,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,Headphone Accessories,Headphone Cases,
172,5989602,6.01E+11,Insignia·NS-CAHBTEP02,Insignia·- Wireless Earbud Headphones - Off-white,Bluetooth 4.1 interface; in-line microphone and controls; 6 hours of playback,"Take your morning walk with these Insignia Bluetooth earbuds, and enjoy comfortable wear from two included sizes. Compatible with a range of Bluetooth-enabled Apple devices, these earbuds let you share your playlist right from your phone. An inline microphone and controls lets you take and make calls at a touch on these Insignia Bluetooth earbuds.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989602_s.gif,Off-white,39.99,39.99,63,3748,3665,2882,3055,0,0,1,1,4.2,482,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,,
173,5989700,6.01E+11,Insignia·NS-CAHEP2,Insignia·- Wired Earbud Headphones - Off-white,In-line mic and controls; call/play button; 3.5mm connector; iPhone/iPad/iPod touch compatible,"Play your favorite tunes without disturbing those around you with these Insignia earbuds. The comfortable set is made for use with multiple iPhone, iPad and iPod devices, offering an easy plug-and-play connection. Inline controls on these Insignia earbuds provides effortless function for taking and making phone calls or adjusting volume.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5989/5989700_s.gif,Off-white,19.99,19.99,63,873,867,1093,1050,0,0,1,0,4.3,798,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,,
174,5995000,1.91E+11,TaoTronics,TT-BH12BB,TaoTronics - TT-BH12BB Wireless Earbud Headphones - Black,"Wireless range up to 33 feet; sound-isolating; Bluetooth A2DP, AVRCP, HSP, HFP profiles; aptX audio codec","Hit the track for your morning jog with your tunes and this TaoTronics wireless headset. Offering a comfortable fit with adjustable ear hooks, this workout-ready headset pairs wirelessly with your device to eliminate the tangle of wires. An integrated mic on this TaoTronics wireless headset lets you take and make calls at a touch.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_rd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000ld.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5995/5995000_s.gif,Black,39.99,39.99,63,6386,7191,8936,8463,0,0,1,1,4.2,200,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,
175,5997100,1.91E+11,TaoTronics,TT-BH07BB,TaoTronics - Deimos Bluetooth Wireless In Ear Headphones - Black,"Splashproof; include 3 pairs of ear tips (small, medium, large); in-line microphone; Bluetooth 4.1 interface; stereo output mode; rechargeable battery (runs up to 5 hours)","Take your music with you while you exercise with these TaoTronics Bluetooth headphones. Their comfortable in-ear construction ensures they stay put, and the specialized noise cancellation technology filters out ambient noise for clearer calls and music. These TaoTronics Bluetooth headphones provide up to five hours of continuous talk time or music before needing to charge.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5997/5997100_s.gif,Black,29.99,29.99,63,3174,3073,4528,4137,0,0,1,0,3.8,832,21/01/2020 15:29,28/01/2020 14:27,Audio,Headphones,All Headphones,,
